Source,Target,Type
408,814,undirected
409,913,undirected
410,605,undirected
411,908,undirected
413,430,undirected
414,862,undirected
415,984,undirected
416,425,undirected
416,483,undirected
416,625,undirected
420,597,undirected
420,736,undirected
421,431,undirected
421,441,undirected
421,656,undirected
422,482,undirected
422,911,undirected
427,853,undirected
427,943,undirected
428,432,undirected
428,463,undirected
431,437,undirected
432,669,undirected
433,449,undirected
433,942,undirected
434,515,undirected
434,740,undirected
435,534,undirected
435,781,undirected
436,798,undirected
437,492,undirected
437,517,undirected
438,951,undirected
439,440,undirected
440,801,undirected
441,714,undirected
441,769,undirected
442,691,undirected
444,613,undirected
444,761,undirected
445,813,undirected
447,689,undirected
449,553,undirected
449,914,undirected
450,887,undirected
451,473,undirected
453,460,undirected
453,900,undirected
455,836,undirected
458,523,undirected
458,640,undirected
459,479,undirected
459,778,undirected
460,665,undirected
461,531,undirected
461,542,undirected
461,828,undirected
461,901,undirected
461,957,undirected
462,510,undirected
463,904,undirected
466,691,undirected
466,899,undirected
467,494,undirected
467,592,undirected
467,975,undirected
470,581,undirected
472,741,undirected
472,896,undirected
475,771,undirected
477,507,undirected
478,669,undirected
478,687,undirected
479,710,undirected
479,755,undirected
479,764,undirected
479,868,undirected
479,931,undirected
481,814,undirected
481,851,undirected
483,630,undirected
483,658,undirected
484,588,undirected
485,796,undirected
486,723,undirected
486,889,undirected
491,522,undirected
493,592,undirected
493,661,undirected
493,708,undirected
493,831,undirected
495,758,undirected
497,525,undirected
498,617,undirected
499,705,undirected
502,748,undirected
503,608,undirected
503,991,undirected
504,609,undirected
507,568,undirected
510,578,undirected
514,892,undirected
514,925,undirected
516,783,undirected
517,598,undirected
517,743,undirected
517,773,undirected
518,579,undirected
520,682,undirected
522,528,undirected
522,549,undirected
524,650,undirected
524,954,undirected
525,757,undirected
526,732,undirected
528,604,undirected
528,967,undirected
532,801,undirected
533,725,undirected
534,889,undirected
535,705,undirected
535,830,undirected
535,861,undirected
536,709,undirected
537,635,undirected
537,763,undirected
537,903,undirected
539,633,undirected
541,780,undirected
541,919,undirected
542,692,undirected
543,640,undirected
546,639,undirected
547,810,undirected
550,932,undirected
558,779,undirected
558,910,undirected
564,629,undirected
564,792,undirected
566,794,undirected
570,816,undirected
570,872,undirected
572,653,undirected
573,886,undirected
574,817,undirected
575,942,undirected
577,815,undirected
577,823,undirected
578,843,undirected
579,784,undirected
580,640,undirected
580,996,undirected
583,668,undirected
583,734,undirected
584,840,undirected
584,988,undirected
585,730,undirected
586,636,undirected
587,778,undirected
589,638,undirected
589,730,undirected
590,770,undirected
591,856,undirected
592,626,undirected
596,747,undirected
597,767,undirected
598,632,undirected
598,816,undirected
598,995,undirected
600,886,undirected
602,676,undirected
610,672,undirected
610,926,undirected
611,618,undirected
611,696,undirected
612,647,undirected
614,654,undirected
616,659,undirected
619,664,undirected
622,788,undirected
625,853,undirected
625,891,undirected
625,959,undirected
626,680,undirected
631,782,undirected
632,953,undirected
639,757,undirected
639,943,undirected
644,652,undirected
646,973,undirected
648,726,undirected
648,746,undirected
648,822,undirected
649,697,undirected
652,989,undirected
654,909,undirected
658,928,undirected
661,706,undirected
665,674,undirected
669,856,undirected
671,803,undirected
671,824,undirected
673,695,undirected
675,933,undirected
677,951,undirected
678,977,undirected
682,944,undirected
710,854,undirected
712,843,undirected
712,846,undirected
715,791,undirected
725,775,undirected
726,894,undirected
736,795,undirected
740,818,undirected
741,841,undirected
744,785,undirected
755,845,undirected
755,897,undirected
757,914,undirected
758,947,undirected
761,944,undirected
767,781,undirected
773,908,undirected
778,987,undirected
785,885,undirected
786,795,undirected
789,906,undirected
790,985,undirected
791,911,undirected
792,881,undirected
800,986,undirected
805,821,undirected
811,986,undirected
822,835,undirected
833,930,undirected
839,865,undirected
864,917,undirected
867,938,undirected
868,931,undirected
870,898,undirected
878,983,undirected
903,963,undirected
920,980,undirected
925,927,undirected
937,965,undirected
938,988,undirected
938,994,undirected
950,981,undirected
964,999,undirected
