Source,Target,Type,Id,Label,Weight
113,195,Undirected,930,930,1
113,297,Undirected,931,931,1
113,300,Undirected,932,932,1
113,430,Undirected,933,933,1
113,536,Undirected,934,934,1
113,542,Undirected,935,935,1
113,551,Undirected,936,936,1
113,554,Undirected,937,937,1
113,556,Undirected,938,938,1
113,570,Undirected,939,939,1
114,34,Undirected,940,940,1
114,51,Undirected,941,941,1
114,62,Undirected,942,942,1
114,65,Undirected,943,943,1
114,66,Undirected,944,944,1
114,302,Undirected,945,945,1
114,493,Undirected,946,946,1
115,67,Undirected,947,947,1
115,72,Undirected,948,948,1
116,34,Undirected,949,949,1
116,54,Undirected,950,950,1
116,68,Undirected,951,951,1
116,77,Undirected,952,952,1
116,96,Undirected,953,953,1
116,102,Undirected,954,954,1
116,109,Undirected,955,955,1
116,113,Undirected,956,956,1
116,117,Undirected,957,957,1
116,124,Undirected,958,958,1
116,137,Undirected,959,959,1
116,149,Undirected,960,960,1
116,171,Undirected,961,961,1
116,172,Undirected,962,962,1
116,425,Undirected,963,963,1
116,428,Undirected,964,964,1
116,1122,Undirected,965,965,1
117,116,Undirected,966,966,1
117,118,Undirected,967,967,1
118,66,Undirected,968,968,1
118,104,Undirected,969,969,1
118,117,Undirected,970,970,1
118,119,Undirected,971,971,1
118,430,Undirected,972,972,1
118,736,Undirected,973,973,1
118,1005,Undirected,974,974,1
119,10,Undirected,975,975,1
119,37,Undirected,976,976,1
119,38,Undirected,977,977,1
119,41,Undirected,978,978,1
119,75,Undirected,979,979,1
119,113,Undirected,980,980,1
119,118,Undirected,981,981,1
119,152,Undirected,982,982,1
119,291,Undirected,983,983,1
119,295,Undirected,984,984,1
119,470,Undirected,985,985,1
119,474,Undirected,986,986,1
119,529,Undirected,987,987,1
120,47,Undirected,988,988,1
120,52,Undirected,989,989,1
120,63,Undirected,990,990,1
120,82,Undirected,991,991,1
120,83,Undirected,992,992,1
120,121,Undirected,993,993,1
120,266,Undirected,994,994,1
120,287,Undirected,995,995,1
120,658,Undirected,996,996,1
121,89,Undirected,997,997,1
121,120,Undirected,998,998,1
121,122,Undirected,999,999,1
121,123,Undirected,1000,1000,1
121,270,Undirected,1001,1001,1
121,299,Undirected,1002,1002,1
121,544,Undirected,1003,1003,1
121,559,Undirected,1004,1004,1
121,658,Undirected,1005,1005,1
121,690,Undirected,1006,1006,1
122,20,Undirected,1007,1007,1
122,121,Undirected,1008,1008,1
122,135,Undirected,1009,1009,1
122,467,Undirected,1010,1010,1
122,690,Undirected,1011,1011,1
122,784,Undirected,1012,1012,1
122,991,Undirected,1013,1013,1
122,1014,Undirected,1014,1014,1
123,121,Undirected,1015,1015,1
123,185,Undirected,1016,1016,1
123,284,Undirected,1017,1017,1
123,434,Undirected,1018,1018,1
124,10,Undirected,1019,1019,1
124,52,Undirected,1020,1020,1
124,106,Undirected,1021,1021,1
124,116,Undirected,1022,1022,1
124,125,Undirected,1023,1023,1
124,135,Undirected,1024,1024,1
124,191,Undirected,1025,1025,1
124,263,Undirected,1026,1026,1
124,274,Undirected,1027,1027,1
124,435,Undirected,1028,1028,1
124,737,Undirected,1029,1029,1
125,46,Undirected,1030,1030,1
125,47,Undirected,1031,1031,1
125,52,Undirected,1032,1032,1
125,90,Undirected,1033,1033,1
125,92,Undirected,1034,1034,1
125,100,Undirected,1035,1035,1
125,106,Undirected,1036,1036,1
125,124,Undirected,1037,1037,1
125,137,Undirected,1038,1038,1
125,571,Undirected,1039,1039,1
126,63,Undirected,1040,1040,1
126,127,Undirected,1041,1041,1
126,435,Undirected,1042,1042,1
126,470,Undirected,1043,1043,1
126,489,Undirected,1044,1044,1
126,529,Undirected,1045,1045,1
126,658,Undirected,1046,1046,1
127,13,Undirected,1047,1047,1
127,46,Undirected,1048,1048,1
127,47,Undirected,1049,1049,1
127,52,Undirected,1050,1050,1
127,126,Undirected,1051,1051,1
127,128,Undirected,1052,1052,1
127,470,Undirected,1053,1053,1
127,473,Undirected,1054,1054,1
127,682,Undirected,1055,1055,1
128,52,Undirected,1056,1056,1
128,105,Undirected,1057,1057,1
128,127,Undirected,1058,1058,1
128,129,Undirected,1059,1059,1
128,673,Undirected,1060,1060,1
129,105,Undirected,1061,1061,1
129,128,Undirected,1062,1062,1
129,130,Undirected,1063,1063,1
129,168,Undirected,1064,1064,1
129,512,Undirected,1065,1065,1
130,129,Undirected,1066,1066,1
130,511,Undirected,1067,1067,1
131,113,Undirected,1068,1068,1
131,511,Undirected,1069,1069,1
132,24,Undirected,1070,1070,1
132,68,Undirected,1071,1071,1
132,110,Undirected,1072,1072,1
132,133,Undirected,1073,1073,1
132,844,Undirected,1074,1074,1
133,68,Undirected,1075,1075,1
133,132,Undirected,1076,1076,1
134,10,Undirected,1077,1077,1
134,46,Undirected,1078,1078,1
134,52,Undirected,1079,1079,1
134,90,Undirected,1080,1080,1
134,92,Undirected,1081,1081,1
134,100,Undirected,1082,1082,1
134,144,Undirected,1083,1083,1
134,161,Undirected,1084,1084,1
134,266,Undirected,1085,1085,1
134,427,Undirected,1086,1086,1
134,666,Undirected,1087,1087,1
134,707,Undirected,1088,1088,1
135,52,Undirected,1089,1089,1
135,63,Undirected,1090,1090,1
135,122,Undirected,1091,1091,1
135,124,Undirected,1092,1092,1
135,136,Undirected,1093,1093,1
135,264,Undirected,1094,1094,1
135,268,Undirected,1095,1095,1
135,284,Undirected,1096,1096,1
135,424,Undirected,1097,1097,1
135,537,Undirected,1098,1098,1
135,598,Undirected,1099,1099,1
135,627,Undirected,1100,1100,1
135,678,Undirected,1101,1101,1
135,736,Undirected,1102,1102,1
135,856,Undirected,1103,1103,1
135,857,Undirected,1104,1104,1
135,968,Undirected,1105,1105,1
135,1007,Undirected,1106,1106,1
135,1106,Undirected,1107,1107,1
135,1226,Undirected,1108,1108,1
136,7,Undirected,1109,1109,1
136,135,Undirected,1110,1110,1
136,263,Undirected,1111,1111,1
136,281,Undirected,1112,1112,1
136,398,Undirected,1113,1113,1
136,454,Undirected,1114,1114,1
136,466,Undirected,1115,1115,1
136,504,Undirected,1116,1116,1
136,518,Undirected,1117,1117,1
136,597,Undirected,1118,1118,1
136,660,Undirected,1119,1119,1
136,687,Undirected,1120,1120,1
136,711,Undirected,1121,1121,1
136,1015,Undirected,1122,1122,1
137,52,Undirected,1123,1123,1
137,116,Undirected,1124,1124,1
137,125,Undirected,1125,1125,1
137,195,Undirected,1126,1126,1
137,266,Undirected,1127,1127,1
137,666,Undirected,1128,1128,1
137,702,Undirected,1129,1129,1
138,91,Undirected,1130,1130,1
138,161,Undirected,1131,1131,1
139,91,Undirected,1132,1132,1
139,144,Undirected,1133,1133,1
139,161,Undirected,1134,1134,1
140,88,Undirected,1135,1135,1
140,193,Undirected,1136,1136,1
140,275,Undirected,1137,1137,1
140,427,Undirected,1138,1138,1
140,701,Undirected,1139,1139,1
141,65,Undirected,1140,1140,1
141,68,Undirected,1141,1141,1
141,70,Undirected,1142,1142,1
141,72,Undirected,1143,1143,1
141,113,Undirected,1144,1144,1
141,429,Undirected,1145,1145,1
142,72,Undirected,1146,1146,1
142,143,Undirected,1147,1147,1
143,113,Undirected,1148,1148,1
143,142,Undirected,1149,1149,1
143,429,Undirected,1150,1150,1
143,826,Undirected,1151,1151,1
144,10,Undirected,1152,1152,1
144,91,Undirected,1153,1153,1
144,134,Undirected,1154,1154,1
144,139,Undirected,1155,1155,1
144,161,Undirected,1156,1156,1
144,420,Undirected,1157,1157,1
145,54,Undirected,1158,1158,1
145,73,Undirected,1159,1159,1
145,146,Undirected,1160,1160,1
145,148,Undirected,1161,1161,1
145,201,Undirected,1162,1162,1
145,202,Undirected,1163,1163,1
145,550,Undirected,1164,1164,1
145,822,Undirected,1165,1165,1
145,1134,Undirected,1166,1166,1
146,72,Undirected,1167,1167,1
146,82,Undirected,1168,1168,1
146,91,Undirected,1169,1169,1
146,145,Undirected,1170,1170,1
146,147,Undirected,1171,1171,1
146,155,Undirected,1172,1172,1
146,422,Undirected,1173,1173,1
146,423,Undirected,1174,1174,1
146,551,Undirected,1175,1175,1
146,552,Undirected,1176,1176,1
146,562,Undirected,1177,1177,1
146,825,Undirected,1178,1178,1
146,827,Undirected,1179,1179,1
147,69,Undirected,1180,1180,1
147,146,Undirected,1181,1181,1
148,44,Undirected,1182,1182,1
148,52,Undirected,1183,1183,1
148,68,Undirected,1184,1184,1
148,108,Undirected,1185,1185,1
148,110,Undirected,1186,1186,1
148,145,Undirected,1187,1187,1
148,149,Undirected,1188,1188,1
148,208,Undirected,1189,1189,1
148,300,Undirected,1190,1190,1
148,642,Undirected,1191,1191,1
148,822,Undirected,1192,1192,1
148,823,Undirected,1193,1193,1
148,824,Undirected,1194,1194,1
148,845,Undirected,1195,1195,1
148,968,Undirected,1196,1196,1
148,1064,Undirected,1197,1197,1
148,1122,Undirected,1198,1198,1
149,69,Undirected,1199,1199,1
149,96,Undirected,1200,1200,1
149,116,Undirected,1201,1201,1
149,148,Undirected,1202,1202,1
150,54,Undirected,1203,1203,1
150,102,Undirected,1204,1204,1
151,20,Undirected,1205,1205,1
151,36,Undirected,1206,1206,1
151,96,Undirected,1207,1207,1
151,109,Undirected,1208,1208,1
151,170,Undirected,1209,1209,1
152,35,Undirected,1210,1210,1
152,79,Undirected,1211,1211,1
152,119,Undirected,1212,1212,1
152,153,Undirected,1213,1213,1
153,38,Undirected,1214,1214,1
153,152,Undirected,1215,1215,1
153,786,Undirected,1216,1216,1
154,73,Undirected,1217,1217,1
154,102,Undirected,1218,1218,1
154,155,Undirected,1219,1219,1
154,525,Undirected,1220,1220,1
155,146,Undirected,1221,1221,1
155,154,Undirected,1222,1222,1
155,201,Undirected,1223,1223,1
155,479,Undirected,1224,1224,1
155,480,Undirected,1225,1225,1
155,498,Undirected,1226,1226,1
155,978,Undirected,1227,1227,1
156,24,Undirected,1228,1228,1
156,102,Undirected,1229,1229,1
156,801,Undirected,1230,1230,1
157,17,Undirected,1231,1231,1
157,24,Undirected,1232,1232,1
157,26,Undirected,1233,1233,1
157,30,Undirected,1234,1234,1
157,94,Undirected,1235,1235,1
157,158,Undirected,1236,1236,1
157,165,Undirected,1237,1237,1
157,166,Undirected,1238,1238,1
157,384,Undirected,1239,1239,1
157,507,Undirected,1240,1240,1
157,735,Undirected,1241,1241,1
157,786,Undirected,1242,1242,1
157,790,Undirected,1243,1243,1
157,791,Undirected,1244,1244,1
157,807,Undirected,1245,1245,1
157,809,Undirected,1246,1246,1
157,820,Undirected,1247,1247,1
157,1093,Undirected,1248,1248,1
157,1119,Undirected,1249,1249,1
158,16,Undirected,1250,1250,1
158,17,Undirected,1251,1251,1
158,24,Undirected,1252,1252,1
158,157,Undirected,1253,1253,1
158,159,Undirected,1254,1254,1
158,191,Undirected,1255,1255,1
158,365,Undirected,1256,1256,1
158,528,Undirected,1257,1257,1
158,537,Undirected,1258,1258,1
158,1123,Undirected,1259,1259,1
159,158,Undirected,1260,1260,1
159,160,Undirected,1261,1261,1
160,12,Undirected,1262,1262,1
160,159,Undirected,1263,1263,1
160,1090,Undirected,1264,1264,1
161,34,Undirected,1265,1265,1
161,90,Undirected,1266,1266,1
161,92,Undirected,1267,1267,1
161,100,Undirected,1268,1268,1
161,134,Undirected,1269,1269,1
161,138,Undirected,1270,1270,1
161,139,Undirected,1271,1271,1
161,144,Undirected,1272,1272,1
161,425,Undirected,1273,1273,1
162,89,Undirected,1274,1274,1
162,106,Undirected,1275,1275,1
162,267,Undirected,1276,1276,1
162,294,Undirected,1277,1277,1
162,666,Undirected,1278,1278,1
163,47,Undirected,1279,1279,1
163,99,Undirected,1280,1280,1
163,102,Undirected,1281,1281,1
163,192,Undirected,1282,1282,1
164,103,Undirected,1283,1283,1
165,27,Undirected,1284,1284,1
165,28,Undirected,1285,1285,1
165,30,Undirected,1286,1286,1
165,94,Undirected,1287,1287,1
165,157,Undirected,1288,1288,1
165,188,Undirected,1289,1289,1
165,782,Undirected,1290,1290,1
165,783,Undirected,1291,1291,1
166,157,Undirected,1292,1292,1
166,167,Undirected,1293,1293,1
167,43,Undirected,1294,1294,1
167,166,Undirected,1295,1295,1
167,1093,Undirected,1296,1296,1
168,52,Undirected,1297,1297,1
168,79,Undirected,1298,1298,1
168,85,Undirected,1299,1299,1
168,105,Undirected,1300,1300,1
168,129,Undirected,1301,1301,1
168,169,Undirected,1302,1302,1
168,187,Undirected,1303,1303,1
168,671,Undirected,1304,1304,1
168,821,Undirected,1305,1305,1
168,1092,Undirected,1306,1306,1
168,1119,Undirected,1307,1307,1
169,105,Undirected,1308,1308,1
169,168,Undirected,1309,1309,1
170,109,Undirected,1310,1310,1
170,151,Undirected,1311,1311,1
171,54,Undirected,1312,1312,1
171,102,Undirected,1313,1313,1
171,110,Undirected,1314,1314,1
171,116,Undirected,1315,1315,1
172,46,Undirected,1316,1316,1
172,68,Undirected,1317,1317,1
172,116,Undirected,1318,1318,1
172,295,Undirected,1319,1319,1
172,377,Undirected,1320,1320,1
172,378,Undirected,1321,1321,1
172,815,Undirected,1322,1322,1
172,1214,Undirected,1323,1323,1
173,68,Undirected,1324,1324,1
173,86,Undirected,1325,1325,1
173,174,Undirected,1326,1326,1
173,187,Undirected,1327,1327,1
173,711,Undirected,1328,1328,1
173,813,Undirected,1329,1329,1
173,986,Undirected,1330,1330,1
173,1129,Undirected,1331,1331,1
174,173,Undirected,1332,1332,1
174,175,Undirected,1333,1333,1
174,187,Undirected,1334,1334,1
174,412,Undirected,1335,1335,1
174,602,Undirected,1336,1336,1
174,1067,Undirected,1337,1337,1
174,1125,Undirected,1338,1338,1
175,174,Undirected,1339,1339,1
175,179,Undirected,1340,1340,1
175,600,Undirected,1341,1341,1
175,628,Undirected,1342,1342,1
175,705,Undirected,1343,1343,1
175,942,Undirected,1344,1344,1
176,44,Undirected,1345,1345,1
176,46,Undirected,1346,1346,1
176,110,Undirected,1347,1347,1
176,177,Undirected,1348,1348,1
176,187,Undirected,1349,1349,1
176,412,Undirected,1350,1350,1
176,460,Undirected,1351,1351,1
176,528,Undirected,1352,1352,1
176,800,Undirected,1353,1353,1
177,176,Undirected,1354,1354,1
177,178,Undirected,1355,1355,1
178,177,Undirected,1356,1356,1
178,179,Undirected,1357,1357,1
179,175,Undirected,1358,1358,1
179,178,Undirected,1359,1359,1
179,187,Undirected,1360,1360,1
179,208,Undirected,1361,1361,1
179,293,Undirected,1362,1362,1
179,307,Undirected,1363,1363,1
179,323,Undirected,1364,1364,1
179,324,Undirected,1365,1365,1
179,510,Undirected,1366,1366,1
179,603,Undirected,1367,1367,1
179,960,Undirected,1368,1368,1
180,10,Undirected,1369,1369,1
180,512,Undirected,1370,1370,1
181,103,Undirected,1371,1371,1
181,182,Undirected,1372,1372,1
182,66,Undirected,1373,1373,1
182,181,Undirected,1374,1374,1
183,79,Undirected,1375,1375,1
183,184,Undirected,1376,1376,1
184,38,Undirected,1377,1377,1
184,183,Undirected,1378,1378,1
185,15,Undirected,1379,1379,1
185,49,Undirected,1380,1380,1
185,50,Undirected,1381,1381,1
185,123,Undirected,1382,1382,1
185,598,Undirected,1383,1383,1
186,73,Undirected,1384,1384,1
186,187,Undirected,1385,1385,1
186,196,Undirected,1386,1386,1
186,341,Undirected,1387,1387,1
186,617,Undirected,1388,1388,1
187,168,Undirected,1389,1389,1
187,173,Undirected,1390,1390,1
187,174,Undirected,1391,1391,1
187,176,Undirected,1392,1392,1
187,179,Undirected,1393,1393,1
187,186,Undirected,1394,1394,1
187,210,Undirected,1395,1395,1
187,323,Undirected,1396,1396,1
187,396,Undirected,1397,1397,1
187,526,Undirected,1398,1398,1
187,577,Undirected,1399,1399,1
187,635,Undirected,1400,1400,1
187,792,Undirected,1401,1401,1
187,797,Undirected,1402,1402,1
187,802,Undirected,1403,1403,1
187,822,Undirected,1404,1404,1
187,830,Undirected,1405,1405,1
187,843,Undirected,1406,1406,1
187,845,Undirected,1407,1407,1
187,942,Undirected,1408,1408,1
187,961,Undirected,1409,1409,1
187,1094,Undirected,1410,1410,1
187,1115,Undirected,1411,1411,1
187,1120,Undirected,1412,1412,1
187,1121,Undirected,1413,1413,1
188,18,Undirected,1414,1414,1
188,27,Undirected,1415,1415,1
188,43,Undirected,1416,1416,1
188,165,Undirected,1417,1417,1
188,289,Undirected,1418,1418,1
188,797,Undirected,1419,1419,1
189,34,Undirected,1420,1420,1
189,190,Undirected,1421,1421,1
190,68,Undirected,1422,1422,1
190,89,Undirected,1423,1423,1
190,97,Undirected,1424,1424,1
190,189,Undirected,1425,1425,1
190,191,Undirected,1426,1426,1
190,502,Undirected,1427,1427,1
191,34,Undirected,1428,1428,1
191,35,Undirected,1429,1429,1
191,124,Undirected,1430,1430,1
191,158,Undirected,1431,1431,1
191,190,Undirected,1432,1432,1
191,208,Undirected,1433,1433,1
191,430,Undirected,1434,1434,1
191,791,Undirected,1435,1435,1
191,830,Undirected,1436,1436,1
191,1096,Undirected,1437,1437,1
191,1097,Undirected,1438,1438,1
192,34,Undirected,1439,1439,1
192,163,Undirected,1440,1440,1
192,193,Undirected,1441,1441,1
193,89,Undirected,1442,1442,1
193,140,Undirected,1443,1443,1
193,192,Undirected,1444,1444,1
194,113,Undirected,1445,1445,1
194,195,Undirected,1446,1446,1
195,47,Undirected,1447,1447,1
195,113,Undirected,1448,1448,1
195,137,Undirected,1449,1449,1
195,194,Undirected,1450,1450,1
195,266,Undirected,1451,1451,1
195,537,Undirected,1452,1452,1
195,571,Undirected,1453,1453,1
196,186,Undirected,1454,1454,1
197,198,Undirected,1455,1455,1
198,197,Undirected,1456,1456,1
198,199,Undirected,1457,1457,1
198,312,Undirected,1458,1458,1
198,336,Undirected,1459,1459,1
199,198,Undirected,1460,1460,1
199,200,Undirected,1461,1461,1
199,340,Undirected,1462,1462,1
199,623,Undirected,1463,1463,1
200,102,Undirected,1464,1464,1
200,199,Undirected,1465,1465,1
200,201,Undirected,1466,1466,1
200,479,Undirected,1467,1467,1
200,496,Undirected,1468,1468,1
200,813,Undirected,1469,1469,1
200,1019,Undirected,1470,1470,1
201,72,Undirected,1471,1471,1
201,95,Undirected,1472,1472,1
201,145,Undirected,1473,1473,1
201,155,Undirected,1474,1474,1
201,200,Undirected,1475,1475,1
201,494,Undirected,1476,1476,1
201,496,Undirected,1477,1477,1
201,497,Undirected,1478,1478,1
201,552,Undirected,1479,1479,1
201,805,Undirected,1480,1480,1
201,826,Undirected,1481,1481,1
202,109,Undirected,1482,1482,1
202,145,Undirected,1483,1483,1
203,204,Undirected,1484,1484,1
203,312,Undirected,1485,1485,1
203,318,Undirected,1486,1486,1
204,203,Undirected,1487,1487,1
204,205,Undirected,1488,1488,1
205,86,Undirected,1489,1489,1
205,204,Undirected,1490,1490,1
205,377,Undirected,1491,1491,1
205,562,Undirected,1492,1492,1
205,1023,Undirected,1493,1493,1
206,207,Undirected,1494,1494,1
206,209,Undirected,1495,1495,1
206,405,Undirected,1496,1496,1
206,474,Undirected,1497,1497,1
206,527,Undirected,1498,1498,1
206,632,Undirected,1499,1499,1
206,896,Undirected,1500,1500,1
206,1011,Undirected,1501,1501,1
206,1048,Undirected,1502,1502,1
207,206,Undirected,1503,1503,1
207,208,Undirected,1504,1504,1
207,895,Undirected,1505,1505,1
207,968,Undirected,1506,1506,1
208,44,Undirected,1507,1507,1
208,148,Undirected,1508,1508,1
208,179,Undirected,1509,1509,1
208,191,Undirected,1510,1510,1
208,207,Undirected,1511,1511,1
208,292,Undirected,1512,1512,1
208,461,Undirected,1513,1513,1
208,781,Undirected,1514,1514,1
208,783,Undirected,1515,1515,1
208,786,Undirected,1516,1516,1
209,206,Undirected,1517,1517,1
209,210,Undirected,1518,1518,1
209,362,Undirected,1519,1519,1
209,866,Undirected,1520,1520,1
209,895,Undirected,1521,1521,1
209,941,Undirected,1522,1522,1
209,942,Undirected,1523,1523,1
210,187,Undirected,1524,1524,1
210,209,Undirected,1525,1525,1
210,958,Undirected,1526,1526,1
210,1129,Undirected,1527,1527,1
211,212,Undirected,1528,1528,1
212,68,Undirected,1529,1529,1
212,211,Undirected,1530,1530,1
212,213,Undirected,1531,1531,1
212,216,Undirected,1532,1532,1
212,221,Undirected,1533,1533,1
212,594,Undirected,1534,1534,1
212,749,Undirected,1535,1535,1
212,751,Undirected,1536,1536,1
212,752,Undirected,1537,1537,1
212,753,Undirected,1538,1538,1
212,754,Undirected,1539,1539,1
212,763,Undirected,1540,1540,1
212,766,Undirected,1541,1541,1
212,767,Undirected,1542,1542,1
212,772,Undirected,1543,1543,1
212,774,Undirected,1544,1544,1
212,777,Undirected,1545,1545,1
213,212,Undirected,1546,1546,1
213,214,Undirected,1547,1547,1
213,217,Undirected,1548,1548,1
213,220,Undirected,1549,1549,1
213,223,Undirected,1550,1550,1
213,225,Undirected,1551,1551,1
213,229,Undirected,1552,1552,1
213,234,Undirected,1553,1553,1
213,238,Undirected,1554,1554,1
213,240,Undirected,1555,1555,1
213,259,Undirected,1556,1556,1
213,440,Undirected,1557,1557,1
213,712,Undirected,1558,1558,1
213,742,Undirected,1559,1559,1
213,770,Undirected,1560,1560,1
213,775,Undirected,1561,1561,1
214,213,Undirected,1562,1562,1
214,215,Undirected,1563,1563,1
214,224,Undirected,1564,1564,1
214,239,Undirected,1565,1565,1
214,244,Undirected,1566,1566,1
214,258,Undirected,1567,1567,1
214,259,Undirected,1568,1568,1
214,445,Undirected,1569,1569,1
214,1035,Undirected,1570,1570,1
214,1038,Undirected,1571,1571,1
215,214,Undirected,1572,1572,1
215,439,Undirected,1573,1573,1
215,1033,Undirected,1574,1574,1
216,212,Undirected,1575,1575,1
216,217,Undirected,1576,1576,1
216,220,Undirected,1577,1577,1
216,255,Undirected,1578,1578,1
217,213,Undirected,1579,1579,1
217,216,Undirected,1580,1580,1
217,218,Undirected,1581,1581,1
217,253,Undirected,1582,1582,1
217,255,Undirected,1583,1583,1
218,217,Undirected,1584,1584,1
218,219,Undirected,1585,1585,1
218,221,Undirected,1586,1586,1
218,222,Undirected,1587,1587,1
218,249,Undirected,1588,1588,1
218,250,Undirected,1589,1589,1
218,252,Undirected,1590,1590,1
218,255,Undirected,1591,1591,1
218,256,Undirected,1592,1592,1
218,261,Undirected,1593,1593,1
218,437,Undirected,1594,1594,1
218,440,Undirected,1595,1595,1
218,441,Undirected,1596,1596,1
218,745,Undirected,1597,1597,1
218,746,Undirected,1598,1598,1
218,1055,Undirected,1599,1599,1
218,1062,Undirected,1600,1600,1
219,218,Undirected,1601,1601,1
220,68,Undirected,1602,1602,1
220,213,Undirected,1603,1603,1
220,216,Undirected,1604,1604,1
220,221,Undirected,1605,1605,1
220,250,Undirected,1606,1606,1
220,260,Undirected,1607,1607,1
220,452,Undirected,1608,1608,1
220,776,Undirected,1609,1609,1
221,212,Undirected,1610,1610,1
221,218,Undirected,1611,1611,1
221,220,Undirected,1612,1612,1
221,250,Undirected,1613,1613,1
221,251,Undirected,1614,1614,1
221,253,Undirected,1615,1615,1
221,952,Undirected,1616,1616,1
221,953,Undirected,1617,1617,1
221,1006,Undirected,1618,1618,1
221,1007,Undirected,1619,1619,1
221,1061,Undirected,1620,1620,1
222,218,Undirected,1621,1621,1
222,872,Undirected,1622,1622,1
223,213,Undirected,1623,1623,1
223,224,Undirected,1624,1624,1
223,741,Undirected,1625,1625,1
223,745,Undirected,1626,1626,1
224,214,Undirected,1627,1627,1
224,223,Undirected,1628,1628,1
224,252,Undirected,1629,1629,1
224,442,Undirected,1630,1630,1
224,443,Undirected,1631,1631,1
224,446,Undirected,1632,1632,1
224,1043,Undirected,1633,1633,1
224,1056,Undirected,1634,1634,1
225,213,Undirected,1635,1635,1
225,226,Undirected,1636,1636,1
226,225,Undirected,1637,1637,1
226,227,Undirected,1638,1638,1
226,228,Undirected,1639,1639,1
226,233,Undirected,1640,1640,1
226,243,Undirected,1641,1641,1
226,245,Undirected,1642,1642,1
226,248,Undirected,1643,1643,1
226,250,Undirected,1644,1644,1
226,447,Undirected,1645,1645,1
227,226,Undirected,1646,1646,1
228,226,Undirected,1647,1647,1
229,213,Undirected,1648,1648,1
229,230,Undirected,1649,1649,1
230,229,Undirected,1650,1650,1
230,231,Undirected,1651,1651,1
230,261,Undirected,1652,1652,1
230,750,Undirected,1653,1653,1
230,1054,Undirected,1654,1654,1
231,230,Undirected,1655,1655,1
231,232,Undirected,1656,1656,1
231,258,Undirected,1657,1657,1
231,451,Undirected,1658,1658,1
232,231,Undirected,1659,1659,1
233,226,Undirected,1660,1660,1
233,453,Undirected,1661,1661,1
233,890,Undirected,1662,1662,1
234,213,Undirected,1663,1663,1
234,235,Undirected,1664,1664,1
235,234,Undirected,1665,1665,1
235,236,Undirected,1666,1666,1
235,241,Undirected,1667,1667,1
235,261,Undirected,1668,1668,1
235,447,Undirected,1669,1669,1
235,742,Undirected,1670,1670,1
235,748,Undirected,1671,1671,1
236,235,Undirected,1672,1672,1
236,237,Undirected,1673,1673,1
237,236,Undirected,1674,1674,1
238,213,Undirected,1675,1675,1
238,239,Undirected,1676,1676,1
238,244,Undirected,1677,1677,1
238,258,Undirected,1678,1678,1
238,259,Undirected,1679,1679,1
238,591,Undirected,1680,1680,1
238,1029,Undirected,1681,1681,1
239,214,Undirected,1682,1682,1
239,238,Undirected,1683,1683,1
239,450,Undirected,1684,1684,1
240,213,Undirected,1685,1685,1
240,241,Undirected,1686,1686,1
241,235,Undirected,1687,1687,1
241,240,Undirected,1688,1688,1
241,242,Undirected,1689,1689,1
241,246,Undirected,1690,1690,1
241,247,Undirected,1691,1691,1
241,250,Undirected,1692,1692,1
241,257,Undirected,1693,1693,1
241,452,Undirected,1694,1694,1
242,241,Undirected,1695,1695,1
243,226,Undirected,1696,1696,1
244,214,Undirected,1697,1697,1
244,238,Undirected,1698,1698,1
244,450,Undirected,1699,1699,1
245,226,Undirected,1700,1700,1
246,241,Undirected,1701,1701,1
247,241,Undirected,1702,1702,1
248,226,Undirected,1703,1703,1
249,218,Undirected,1704,1704,1
249,930,Undirected,1705,1705,1
250,218,Undirected,1706,1706,1
250,220,Undirected,1707,1707,1
250,221,Undirected,1708,1708,1
250,226,Undirected,1709,1709,1
250,241,Undirected,1710,1710,1
250,252,Undirected,1711,1711,1
250,260,Undirected,1712,1712,1
251,221,Undirected,1713,1713,1
251,252,Undirected,1714,1714,1
252,218,Undirected,1715,1715,1
252,224,Undirected,1716,1716,1
252,250,Undirected,1717,1717,1
252,251,Undirected,1718,1718,1
252,254,Undirected,1719,1719,1
252,438,Undirected,1720,1720,1
252,444,Undirected,1721,1721,1
252,762,Undirected,1722,1722,1
252,936,Undirected,1723,1723,1
252,1040,Undirected,1724,1724,1
252,1041,Undirected,1725,1725,1
253,217,Undirected,1726,1726,1
253,221,Undirected,1727,1727,1
254,68,Undirected,1728,1728,1
254,252,Undirected,1729,1729,1
255,216,Undirected,1730,1730,1
255,217,Undirected,1731,1731,1
255,218,Undirected,1732,1732,1
255,770,Undirected,1733,1733,1
255,1063,Undirected,1734,1734,1
256,218,Undirected,1735,1735,1
257,241,Undirected,1736,1736,1
257,1054,Undirected,1737,1737,1
257,1057,Undirected,1738,1738,1
258,214,Undirected,1739,1739,1
258,231,Undirected,1740,1740,1
258,238,Undirected,1741,1741,1
258,449,Undirected,1742,1742,1
258,450,Undirected,1743,1743,1
258,1032,Undirected,1744,1744,1
258,1034,Undirected,1745,1745,1
258,1037,Undirected,1746,1746,1
259,213,Undirected,1747,1747,1
259,214,Undirected,1748,1748,1
259,238,Undirected,1749,1749,1
259,445,Undirected,1750,1750,1
259,738,Undirected,1751,1751,1
259,741,Undirected,1752,1752,1
259,743,Undirected,1753,1753,1
259,755,Undirected,1754,1754,1
259,1035,Undirected,1755,1755,1
260,220,Undirected,1756,1756,1
