Source,Target,Type,Id,Label,Weight
313,312,Undirected,928,928,1
313,314,Undirected,929,929,1
313,321,Undirected,930,930,1
314,299,Undirected,931,931,1
314,313,Undirected,932,932,1
314,315,Undirected,933,933,1
315,314,Undirected,934,934,1
315,316,Undirected,935,935,1
316,315,Undirected,936,936,1
316,317,Undirected,937,937,1
316,522,Undirected,938,938,1
317,316,Undirected,939,939,1
317,318,Undirected,940,940,1
317,945,Undirected,941,941,1
318,317,Undirected,942,942,1
319,320,Undirected,943,943,1
319,406,Undirected,944,944,1
319,407,Undirected,945,945,1
320,319,Undirected,946,946,1
320,321,Undirected,947,947,1
320,866,Undirected,948,948,1
320,867,Undirected,949,949,1
321,313,Undirected,950,950,1
321,320,Undirected,951,951,1
321,322,Undirected,952,952,1
321,436,Undirected,953,953,1
322,321,Undirected,954,954,1
322,323,Undirected,955,955,1
323,322,Undirected,956,956,1
323,324,Undirected,957,957,1
324,323,Undirected,958,958,1
324,325,Undirected,959,959,1
325,324,Undirected,960,960,1
325,326,Undirected,961,961,1
326,325,Undirected,962,962,1
326,327,Undirected,963,963,1
327,326,Undirected,964,964,1
327,328,Undirected,965,965,1
328,327,Undirected,966,966,1
328,523,Undirected,967,967,1
329,330,Undirected,968,968,1
329,407,Undirected,969,969,1
329,408,Undirected,970,970,1
330,329,Undirected,971,971,1
330,331,Undirected,972,972,1
331,330,Undirected,973,973,1
331,332,Undirected,974,974,1
332,331,Undirected,975,975,1
332,333,Undirected,976,976,1
333,332,Undirected,977,977,1
333,334,Undirected,978,978,1
334,333,Undirected,979,979,1
334,335,Undirected,980,980,1
334,343,Undirected,981,981,1
335,334,Undirected,982,982,1
335,336,Undirected,983,983,1
335,870,Undirected,984,984,1
336,335,Undirected,985,985,1
336,337,Undirected,986,986,1
336,444,Undirected,987,987,1
337,336,Undirected,988,988,1
337,338,Undirected,989,989,1
337,443,Undirected,990,990,1
337,954,Undirected,991,991,1
338,337,Undirected,992,992,1
338,339,Undirected,993,993,1
338,954,Undirected,994,994,1
339,338,Undirected,995,995,1
339,340,Undirected,996,996,1
339,531,Undirected,997,997,1
339,532,Undirected,998,998,1
339,957,Undirected,999,999,1
340,339,Undirected,1000,1000,1
341,342,Undirected,1001,1001,1
341,350,Undirected,1002,1002,1
341,408,Undirected,1003,1003,1
341,854,Undirected,1004,1004,1
342,341,Undirected,1005,1005,1
342,343,Undirected,1006,1006,1
342,976,Undirected,1007,1007,1
343,334,Undirected,1008,1008,1
343,342,Undirected,1009,1009,1
343,344,Undirected,1010,1010,1
343,351,Undirected,1011,1011,1
344,343,Undirected,1012,1012,1
344,345,Undirected,1013,1013,1
345,344,Undirected,1014,1014,1
345,346,Undirected,1015,1015,1
346,345,Undirected,1016,1016,1
346,347,Undirected,1017,1017,1
346,445,Undirected,1018,1018,1
346,965,Undirected,1019,1019,1
347,346,Undirected,1020,1020,1
347,348,Undirected,1021,1021,1
347,444,Undirected,1022,1022,1
347,956,Undirected,1023,1023,1
348,347,Undirected,1024,1024,1
348,349,Undirected,1025,1025,1
349,348,Undirected,1026,1026,1
350,341,Undirected,1027,1027,1
350,351,Undirected,1028,1028,1
351,343,Undirected,1029,1029,1
351,350,Undirected,1030,1030,1
351,352,Undirected,1031,1031,1
351,977,Undirected,1032,1032,1
352,351,Undirected,1033,1033,1
352,353,Undirected,1034,1034,1
353,352,Undirected,1035,1035,1
353,354,Undirected,1036,1036,1
353,449,Undirected,1037,1037,1
353,450,Undirected,1038,1038,1
354,353,Undirected,1039,1039,1
355,356,Undirected,1040,1040,1
356,355,Undirected,1041,1041,1
357,358,Undirected,1042,1042,1
358,357,Undirected,1043,1043,1
358,359,Undirected,1044,1044,1
359,358,Undirected,1045,1045,1
359,360,Undirected,1046,1046,1
360,359,Undirected,1047,1047,1
360,361,Undirected,1048,1048,1
361,360,Undirected,1049,1049,1
361,362,Undirected,1050,1050,1
361,611,Undirected,1051,1051,1
361,612,Undirected,1052,1052,1
362,361,Undirected,1053,1053,1
362,363,Undirected,1054,1054,1
363,362,Undirected,1055,1055,1
363,364,Undirected,1056,1056,1
364,363,Undirected,1057,1057,1
364,800,Undirected,1058,1058,1
364,801,Undirected,1059,1059,1
365,366,Undirected,1060,1060,1
366,365,Undirected,1061,1061,1
366,367,Undirected,1062,1062,1
367,366,Undirected,1063,1063,1
367,382,Undirected,1064,1064,1
367,590,Undirected,1065,1065,1
368,369,Undirected,1066,1066,1
369,368,Undirected,1067,1067,1
369,370,Undirected,1068,1068,1
369,840,Undirected,1069,1069,1
370,369,Undirected,1070,1070,1
370,371,Undirected,1071,1071,1
370,623,Undirected,1072,1072,1
371,370,Undirected,1073,1073,1
372,130,Undirected,1074,1074,1
373,164,Undirected,1075,1075,1
373,374,Undirected,1076,1076,1
373,793,Undirected,1077,1077,1
374,93,Undirected,1078,1078,1
374,373,Undirected,1079,1079,1
375,93,Undirected,1080,1080,1
375,376,Undirected,1081,1081,1
375,831,Undirected,1082,1082,1
375,832,Undirected,1083,1083,1
376,375,Undirected,1084,1084,1
376,796,Undirected,1085,1085,1
376,797,Undirected,1086,1086,1
377,378,Undirected,1087,1087,1
377,711,Undirected,1088,1088,1
377,998,Undirected,1089,1089,1
377,1006,Undirected,1090,1090,1
378,277,Undirected,1091,1091,1
378,377,Undirected,1092,1092,1
379,380,Undirected,1093,1093,1
379,986,Undirected,1094,1094,1
380,379,Undirected,1095,1095,1
380,381,Undirected,1096,1096,1
381,380,Undirected,1097,1097,1
381,382,Undirected,1098,1098,1
382,367,Undirected,1099,1099,1
382,381,Undirected,1100,1100,1
383,384,Undirected,1101,1101,1
384,383,Undirected,1102,1102,1
384,385,Undirected,1103,1103,1
385,384,Undirected,1104,1104,1
385,386,Undirected,1105,1105,1
386,385,Undirected,1106,1106,1
386,387,Undirected,1107,1107,1
387,386,Undirected,1108,1108,1
387,388,Undirected,1109,1109,1
388,19,Undirected,1110,1110,1
388,387,Undirected,1111,1111,1
389,19,Undirected,1112,1112,1
389,390,Undirected,1113,1113,1
389,861,Undirected,1114,1114,1
390,389,Undirected,1115,1115,1
390,391,Undirected,1116,1116,1
390,855,Undirected,1117,1117,1
391,390,Undirected,1118,1118,1
392,35,Undirected,1119,1119,1
392,393,Undirected,1120,1120,1
393,65,Undirected,1121,1121,1
393,392,Undirected,1122,1122,1
394,64,Undirected,1123,1123,1
394,65,Undirected,1124,1124,1
394,395,Undirected,1125,1125,1
394,987,Undirected,1126,1126,1
395,394,Undirected,1127,1127,1
395,396,Undirected,1128,1128,1
396,395,Undirected,1129,1129,1
396,397,Undirected,1130,1130,1
397,101,Undirected,1131,1131,1
397,396,Undirected,1132,1132,1
397,669,Undirected,1133,1133,1
398,101,Undirected,1134,1134,1
398,399,Undirected,1135,1135,1
399,137,Undirected,1136,1136,1
399,398,Undirected,1137,1137,1
399,682,Undirected,1138,1138,1
400,171,Undirected,1139,1139,1
400,230,Undirected,1140,1140,1
400,401,Undirected,1141,1141,1
400,424,Undirected,1142,1142,1
401,232,Undirected,1143,1143,1
401,253,Undirected,1144,1144,1
401,400,Undirected,1145,1145,1
401,402,Undirected,1146,1146,1
401,731,Undirected,1147,1147,1
401,732,Undirected,1148,1148,1
401,1019,Undirected,1149,1149,1
402,401,Undirected,1150,1150,1
402,403,Undirected,1151,1151,1
402,452,Undirected,1152,1152,1
402,475,Undirected,1153,1153,1
403,254,Undirected,1154,1154,1
403,402,Undirected,1155,1155,1
403,404,Undirected,1156,1156,1
403,1008,Undirected,1157,1157,1
404,284,Undirected,1158,1158,1
404,403,Undirected,1159,1159,1
405,284,Undirected,1160,1160,1
405,406,Undirected,1161,1161,1
406,319,Undirected,1162,1162,1
406,405,Undirected,1163,1163,1
407,319,Undirected,1164,1164,1
407,329,Undirected,1165,1165,1
407,851,Undirected,1166,1166,1
408,329,Undirected,1167,1167,1
408,341,Undirected,1168,1168,1
409,22,Undirected,1169,1169,1
409,410,Undirected,1170,1170,1
409,862,Undirected,1171,1171,1
409,1024,Undirected,1172,1172,1
410,409,Undirected,1173,1173,1
410,411,Undirected,1174,1174,1
411,7,Undirected,1175,1175,1
411,43,Undirected,1176,1176,1
411,64,Undirected,1177,1177,1
411,410,Undirected,1178,1178,1
411,412,Undirected,1179,1179,1
412,39,Undirected,1180,1180,1
412,411,Undirected,1181,1181,1
412,1014,Undirected,1182,1182,1
413,39,Undirected,1183,1183,1
413,414,Undirected,1184,1184,1
413,876,Undirected,1185,1185,1
413,1029,Undirected,1186,1186,1
414,69,Undirected,1187,1187,1
414,413,Undirected,1188,1188,1
414,1015,Undirected,1189,1189,1
415,69,Undirected,1190,1190,1
415,416,Undirected,1191,1191,1
416,415,Undirected,1192,1192,1
416,417,Undirected,1193,1193,1
416,669,Undirected,1194,1194,1
416,670,Undirected,1195,1195,1
416,883,Undirected,1196,1196,1
417,70,Undirected,1197,1197,1
417,416,Undirected,1198,1198,1
417,418,Undirected,1199,1199,1
418,417,Undirected,1200,1200,1
418,419,Undirected,1201,1201,1
419,418,Undirected,1202,1202,1
419,420,Undirected,1203,1203,1
420,419,Undirected,1204,1204,1
420,421,Undirected,1205,1205,1
421,420,Undirected,1206,1206,1
421,422,Undirected,1207,1207,1
421,690,Undirected,1208,1208,1
421,691,Undirected,1209,1209,1
422,139,Undirected,1210,1210,1
422,421,Undirected,1211,1211,1
422,683,Undirected,1212,1212,1
423,139,Undirected,1213,1213,1
423,173,Undirected,1214,1214,1
424,173,Undirected,1215,1215,1
424,232,Undirected,1216,1216,1
424,400,Undirected,1217,1217,1
424,425,Undirected,1218,1218,1
424,712,Undirected,1219,1219,1
425,424,Undirected,1220,1220,1
425,426,Undirected,1221,1221,1
426,425,Undirected,1222,1222,1
426,427,Undirected,1223,1223,1
427,233,Undirected,1224,1224,1
427,426,Undirected,1225,1225,1
428,233,Undirected,1226,1226,1
428,429,Undirected,1227,1227,1
428,732,Undirected,1228,1228,1
428,733,Undirected,1229,1229,1
429,428,Undirected,1230,1230,1
429,430,Undirected,1231,1231,1
429,732,Undirected,1232,1232,1
429,1016,Undirected,1233,1233,1
430,429,Undirected,1234,1234,1
430,431,Undirected,1235,1235,1
431,430,Undirected,1236,1236,1
431,432,Undirected,1237,1237,1
432,431,Undirected,1238,1238,1
432,433,Undirected,1239,1239,1
432,465,Undirected,1240,1240,1
432,1019,Undirected,1241,1241,1
433,280,Undirected,1242,1242,1
433,432,Undirected,1243,1243,1
433,434,Undirected,1244,1244,1
433,1020,Undirected,1245,1245,1
434,280,Undirected,1246,1246,1
434,433,Undirected,1247,1247,1
434,468,Undirected,1248,1248,1
435,292,Undirected,1249,1249,1
435,312,Undirected,1250,1250,1
436,321,Undirected,1251,1251,1
436,437,Undirected,1252,1252,1
437,436,Undirected,1253,1253,1
437,438,Undirected,1254,1254,1
438,437,Undirected,1255,1255,1
438,439,Undirected,1256,1256,1
439,438,Undirected,1257,1257,1
439,440,Undirected,1258,1258,1
439,523,Undirected,1259,1259,1
439,950,Undirected,1260,1260,1
440,439,Undirected,1261,1261,1
440,441,Undirected,1262,1262,1
440,527,Undirected,1263,1263,1
440,528,Undirected,1264,1264,1
440,950,Undirected,1265,1265,1
441,440,Undirected,1266,1266,1
441,442,Undirected,1267,1267,1
442,441,Undirected,1268,1268,1
442,443,Undirected,1269,1269,1
442,953,Undirected,1270,1270,1
443,337,Undirected,1271,1271,1
443,442,Undirected,1272,1272,1
444,336,Undirected,1273,1273,1
444,347,Undirected,1274,1274,1
445,346,Undirected,1275,1275,1
445,446,Undirected,1276,1276,1
445,969,Undirected,1277,1277,1
446,445,Undirected,1278,1278,1
446,447,Undirected,1279,1279,1
447,446,Undirected,1280,1280,1
447,448,Undirected,1281,1281,1
448,447,Undirected,1282,1282,1
448,449,Undirected,1283,1283,1
448,973,Undirected,1284,1284,1
449,353,Undirected,1285,1285,1
449,448,Undirected,1286,1286,1
450,353,Undirected,1287,1287,1
450,451,Undirected,1288,1288,1
451,450,Undirected,1289,1289,1
452,402,Undirected,1290,1290,1
452,453,Undirected,1291,1291,1
453,7,Undirected,1292,1292,1
453,452,Undirected,1293,1293,1
453,478,Undirected,1294,1294,1
453,479,Undirected,1295,1295,1
453,885,Undirected,1296,1296,1
454,7,Undirected,1297,1297,1
454,43,Undirected,1298,1298,1
454,874,Undirected,1299,1299,1
454,881,Undirected,1300,1300,1
454,885,Undirected,1301,1301,1
455,43,Undirected,1302,1302,1
455,456,Undirected,1303,1303,1
455,882,Undirected,1304,1304,1
456,70,Undirected,1305,1305,1
456,455,Undirected,1306,1306,1
456,457,Undirected,1307,1307,1
457,106,Undirected,1308,1308,1
457,456,Undirected,1309,1309,1
458,106,Undirected,1310,1310,1
458,459,Undirected,1311,1311,1
459,141,Undirected,1312,1312,1
459,458,Undirected,1313,1313,1
459,687,Undirected,1314,1314,1
459,688,Undirected,1315,1315,1
459,694,Undirected,1316,1316,1
460,180,Undirected,1317,1317,1
460,461,Undirected,1318,1318,1
460,1045,Undirected,1319,1319,1
461,460,Undirected,1320,1320,1
461,462,Undirected,1321,1321,1
461,1018,Undirected,1322,1322,1
462,461,Undirected,1323,1323,1
462,463,Undirected,1324,1324,1
462,464,Undirected,1325,1325,1
462,717,Undirected,1326,1326,1
462,735,Undirected,1327,1327,1
463,462,Undirected,1328,1328,1
463,464,Undirected,1329,1329,1
464,462,Undirected,1330,1330,1
464,463,Undirected,1331,1331,1
464,465,Undirected,1332,1332,1
464,1047,Undirected,1333,1333,1
465,432,Undirected,1334,1334,1
465,464,Undirected,1335,1335,1
465,466,Undirected,1336,1336,1
465,748,Undirected,1337,1337,1
466,259,Undirected,1338,1338,1
466,465,Undirected,1339,1339,1
467,259,Undirected,1340,1340,1
467,468,Undirected,1341,1341,1
468,434,Undirected,1342,1342,1
468,467,Undirected,1343,1343,1
468,469,Undirected,1344,1344,1
468,1067,Undirected,1345,1345,1
469,468,Undirected,1346,1346,1
469,470,Undirected,1347,1347,1
470,469,Undirected,1348,1348,1
470,471,Undirected,1349,1349,1
470,896,Undirected,1350,1350,1
470,1068,Undirected,1351,1351,1
471,470,Undirected,1352,1352,1
471,472,Undirected,1353,1353,1
472,471,Undirected,1354,1354,1
472,473,Undirected,1355,1355,1
473,472,Undirected,1356,1356,1
473,474,Undirected,1357,1357,1
473,899,Undirected,1358,1358,1
474,299,Undirected,1359,1359,1
474,473,Undirected,1360,1360,1
475,402,Undirected,1361,1361,1
475,476,Undirected,1362,1362,1
476,475,Undirected,1363,1363,1
476,477,Undirected,1364,1364,1
477,476,Undirected,1365,1365,1
477,478,Undirected,1366,1366,1
477,900,Undirected,1367,1367,1
478,453,Undirected,1368,1368,1
478,477,Undirected,1369,1369,1
478,479,Undirected,1370,1370,1
479,8,Undirected,1371,1371,1
479,453,Undirected,1372,1372,1
479,478,Undirected,1373,1373,1
479,620,Undirected,1374,1374,1
480,8,Undirected,1375,1375,1
480,481,Undirected,1376,1376,1
481,480,Undirected,1377,1377,1
481,482,Undirected,1378,1378,1
482,481,Undirected,1379,1379,1
482,483,Undirected,1380,1380,1
482,628,Undirected,1381,1381,1
483,482,Undirected,1382,1382,1
483,484,Undirected,1383,1383,1
484,483,Undirected,1384,1384,1
484,485,Undirected,1385,1385,1
485,46,Undirected,1386,1386,1
485,49,Undirected,1387,1387,1
485,484,Undirected,1388,1388,1
486,47,Undirected,1389,1389,1
486,75,Undirected,1390,1390,1
486,487,Undirected,1391,1391,1
487,486,Undirected,1392,1392,1
487,488,Undirected,1393,1393,1
487,672,Undirected,1394,1394,1
488,487,Undirected,1395,1395,1
488,489,Undirected,1396,1396,1
489,488,Undirected,1397,1397,1
489,490,Undirected,1398,1398,1
489,675,Undirected,1399,1399,1
490,489,Undirected,1400,1400,1
490,491,Undirected,1401,1401,1
490,674,Undirected,1402,1402,1
491,490,Undirected,1403,1403,1
491,492,Undirected,1404,1404,1
491,494,Undirected,1405,1405,1
491,495,Undirected,1406,1406,1
492,491,Undirected,1407,1407,1
492,493,Undirected,1408,1408,1
493,110,Undirected,1409,1409,1
493,492,Undirected,1410,1410,1
494,110,Undirected,1411,1411,1
494,491,Undirected,1412,1412,1
495,110,Undirected,1413,1413,1
495,491,Undirected,1414,1414,1
496,108,Undirected,1415,1415,1
496,144,Undirected,1416,1416,1
497,143,Undirected,1417,1417,1
497,144,Undirected,1418,1418,1
497,696,Undirected,1419,1419,1
497,893,Undirected,1420,1420,1
498,143,Undirected,1421,1421,1
498,499,Undirected,1422,1422,1
499,179,Undirected,1423,1423,1
499,180,Undirected,1424,1424,1
499,181,Undirected,1425,1425,1
499,498,Undirected,1426,1426,1
499,500,Undirected,1427,1427,1
499,689,Undirected,1428,1428,1
499,698,Undirected,1429,1429,1
500,499,Undirected,1430,1430,1
500,501,Undirected,1431,1431,1
501,236,Undirected,1432,1432,1
501,500,Undirected,1433,1433,1
502,236,Undirected,1434,1434,1
502,503,Undirected,1435,1435,1
503,502,Undirected,1436,1436,1
503,504,Undirected,1437,1437,1
503,1046,Undirected,1438,1438,1
504,503,Undirected,1439,1439,1
504,505,Undirected,1440,1440,1
504,737,Undirected,1441,1441,1
504,738,Undirected,1442,1442,1
504,749,Undirected,1443,1443,1
504,910,Undirected,1444,1444,1
505,504,Undirected,1445,1445,1
505,506,Undirected,1446,1446,1
505,750,Undirected,1447,1447,1
505,1052,Undirected,1448,1448,1
506,505,Undirected,1449,1449,1
506,507,Undirected,1450,1450,1
506,751,Undirected,1451,1451,1
507,506,Undirected,1452,1452,1
507,508,Undirected,1453,1453,1
508,507,Undirected,1454,1454,1
508,509,Undirected,1455,1455,1
508,752,Undirected,1456,1456,1
508,753,Undirected,1457,1457,1
508,1048,Undirected,1458,1458,1
509,265,Undirected,1459,1459,1
509,508,Undirected,1460,1460,1
509,1053,Undirected,1461,1461,1
510,264,Undirected,1462,1462,1
510,511,Undirected,1463,1463,1
510,758,Undirected,1464,1464,1
511,510,Undirected,1465,1465,1
511,512,Undirected,1466,1466,1
512,265,Undirected,1467,1467,1
512,511,Undirected,1468,1468,1
512,513,Undirected,1469,1469,1
512,554,Undirected,1470,1470,1
512,759,Undirected,1471,1471,1
513,512,Undirected,1472,1472,1
513,1095,Undirected,1473,1473,1
514,515,Undirected,1474,1474,1
514,558,Undirected,1475,1475,1
515,514,Undirected,1476,1476,1
515,516,Undirected,1477,1477,1
515,785,Undirected,1478,1478,1
516,515,Undirected,1479,1479,1
516,517,Undirected,1480,1480,1
516,1108,Undirected,1481,1481,1
517,516,Undirected,1482,1482,1
517,518,Undirected,1483,1483,1
518,517,Undirected,1484,1484,1
518,519,Undirected,1485,1485,1
519,304,Undirected,1486,1486,1
519,518,Undirected,1487,1487,1
520,304,Undirected,1488,1488,1
520,521,Undirected,1489,1489,1
521,520,Undirected,1490,1490,1
521,522,Undirected,1491,1491,1
522,316,Undirected,1492,1492,1
522,521,Undirected,1493,1493,1
523,328,Undirected,1494,1494,1
523,439,Undirected,1495,1495,1
523,524,Undirected,1496,1496,1
523,951,Undirected,1497,1497,1
524,523,Undirected,1498,1498,1
524,525,Undirected,1499,1499,1
525,524,Undirected,1500,1500,1
525,526,Undirected,1501,1501,1
526,525,Undirected,1502,1502,1
526,527,Undirected,1503,1503,1
527,440,Undirected,1504,1504,1
527,526,Undirected,1505,1505,1
528,440,Undirected,1506,1506,1
528,529,Undirected,1507,1507,1
529,528,Undirected,1508,1508,1
529,530,Undirected,1509,1509,1
530,529,Undirected,1510,1510,1
530,531,Undirected,1511,1511,1
531,339,Undirected,1512,1512,1
531,530,Undirected,1513,1513,1
532,339,Undirected,1514,1514,1
532,533,Undirected,1515,1515,1
532,959,Undirected,1516,1516,1
533,532,Undirected,1517,1517,1
533,534,Undirected,1518,1518,1
534,533,Undirected,1519,1519,1
534,956,Undirected,1520,1520,1
535,536,Undirected,1521,1521,1
535,591,Undirected,1522,1522,1
536,10,Undirected,1523,1523,1
536,535,Undirected,1524,1524,1
536,1139,Undirected,1525,1525,1
537,9,Undirected,1526,1526,1
537,23,Undirected,1527,1527,1
537,621,Undirected,1528,1528,1
537,622,Undirected,1529,1529,1
538,23,Undirected,1530,1530,1
538,51,Undirected,1531,1531,1
538,539,Undirected,1532,1532,1
538,1110,Undirected,1533,1533,1
539,538,Undirected,1534,1534,1
539,540,Undirected,1535,1535,1
540,54,Undirected,1536,1536,1
540,56,Undirected,1537,1537,1
540,81,Undirected,1538,1538,1
540,539,Undirected,1539,1539,1
540,1112,Undirected,1540,1540,1
541,56,Undirected,1541,1541,1
541,57,Undirected,1542,1542,1
541,81,Undirected,1543,1543,1
541,542,Undirected,1544,1544,1
542,81,Undirected,1545,1545,1
542,115,Undirected,1546,1546,1
542,541,Undirected,1547,1547,1
543,148,Undirected,1548,1548,1
543,190,Undirected,1549,1549,1
543,544,Undirected,1550,1550,1
543,545,Undirected,1551,1551,1
544,543,Undirected,1552,1552,1
544,545,Undirected,1553,1553,1
545,188,Undirected,1554,1554,1
545,543,Undirected,1555,1555,1
545,544,Undirected,1556,1556,1
545,699,Undirected,1557,1557,1
545,702,Undirected,1558,1558,1
546,188,Undirected,1559,1559,1
546,240,Undirected,1560,1560,1
547,240,Undirected,1561,1561,1
547,548,Undirected,1562,1562,1
548,547,Undirected,1563,1563,1
548,549,Undirected,1564,1564,1
548,910,Undirected,1565,1565,1
549,241,Undirected,1566,1566,1
549,548,Undirected,1567,1567,1
549,550,Undirected,1568,1568,1
550,549,Undirected,1569,1569,1
550,551,Undirected,1570,1570,1
550,741,Undirected,1571,1571,1
550,742,Undirected,1572,1572,1
550,753,Undirected,1573,1573,1
551,265,Undirected,1574,1574,1
551,550,Undirected,1575,1575,1
552,267,Undirected,1576,1576,1
552,553,Undirected,1577,1577,1
553,269,Undirected,1578,1578,1
553,552,Undirected,1579,1579,1
553,554,Undirected,1580,1580,1
554,512,Undirected,1581,1581,1
554,553,Undirected,1582,1582,1
554,760,Undirected,1583,1583,1
555,282,Undirected,1584,1584,1
555,556,Undirected,1585,1585,1
556,555,Undirected,1586,1586,1
556,557,Undirected,1587,1587,1
557,556,Undirected,1588,1588,1
557,558,Undirected,1589,1589,1
558,514,Undirected,1590,1590,1
558,557,Undirected,1591,1591,1
559,12,Undirected,1592,1592,1
559,560,Undirected,1593,1593,1
559,593,Undirected,1594,1594,1
559,594,Undirected,1595,1595,1
560,11,Undirected,1596,1596,1
560,559,Undirected,1597,1597,1
561,8,Undirected,1598,1598,1
561,9,Undirected,1599,1599,1
561,10,Undirected,1600,1600,1
561,27,Undirected,1601,1601,1
561,562,Undirected,1602,1602,1
562,57,Undirected,1603,1603,1
562,561,Undirected,1604,1604,1
562,911,Undirected,1605,1605,1
563,241,Undirected,1606,1606,1
563,564,Undirected,1607,1607,1
563,745,Undirected,1608,1608,1
563,746,Undirected,1609,1609,1
563,1154,Undirected,1610,1610,1
564,563,Undirected,1611,1611,1
564,565,Undirected,1612,1612,1
565,564,Undirected,1613,1613,1
565,566,Undirected,1614,1614,1
566,565,Undirected,1615,1615,1
566,567,Undirected,1616,1616,1
566,580,Undirected,1617,1617,1
567,566,Undirected,1618,1618,1
567,568,Undirected,1619,1619,1
567,775,Undirected,1620,1620,1
568,567,Undirected,1621,1621,1
568,569,Undirected,1622,1622,1
569,568,Undirected,1623,1623,1
569,570,Undirected,1624,1624,1
570,569,Undirected,1625,1625,1
570,571,Undirected,1626,1626,1
571,570,Undirected,1627,1627,1
572,128,Undirected,1628,1628,1
572,573,Undirected,1629,1629,1
573,125,Undirected,1630,1630,1
573,572,Undirected,1631,1631,1
574,575,Undirected,1632,1632,1
575,574,Undirected,1633,1633,1
575,576,Undirected,1634,1634,1
575,1150,Undirected,1635,1635,1
576,156,Undirected,1636,1636,1
576,157,Undirected,1637,1637,1
576,575,Undirected,1638,1638,1
577,158,Undirected,1639,1639,1
577,203,Undirected,1640,1640,1
577,931,Undirected,1641,1641,1
577,1164,Undirected,1642,1642,1
578,276,Undirected,1643,1643,1
578,766,Undirected,1644,1644,1
578,767,Undirected,1645,1645,1
579,580,Undirected,1646,1646,1
580,566,Undirected,1647,1647,1
580,579,Undirected,1648,1648,1
580,581,Undirected,1649,1649,1
580,1155,Undirected,1650,1650,1
581,580,Undirected,1651,1651,1
581,582,Undirected,1652,1652,1
581,775,Undirected,1653,1653,1
581,928,Undirected,1654,1654,1
582,581,Undirected,1655,1655,1
582,583,Undirected,1656,1656,1
583,582,Undirected,1657,1657,1
583,584,Undirected,1658,1658,1
584,583,Undirected,1659,1659,1
584,585,Undirected,1660,1660,1
585,584,Undirected,1661,1661,1
586,587,Undirected,1662,1662,1
587,586,Undirected,1663,1663,1
587,588,Undirected,1664,1664,1
587,812,Undirected,1665,1665,1
587,820,Undirected,1666,1666,1
588,587,Undirected,1667,1667,1
588,589,Undirected,1668,1668,1
589,588,Undirected,1669,1669,1
589,590,Undirected,1670,1670,1
590,367,Undirected,1671,1671,1
590,589,Undirected,1672,1672,1
591,535,Undirected,1673,1673,1
591,592,Undirected,1674,1674,1
592,591,Undirected,1675,1675,1
592,593,Undirected,1676,1676,1
593,559,Undirected,1677,1677,1
593,592,Undirected,1678,1678,1
593,918,Undirected,1679,1679,1
594,559,Undirected,1680,1680,1
594,595,Undirected,1681,1681,1
595,594,Undirected,1682,1682,1
595,596,Undirected,1683,1683,1
596,13,Undirected,1684,1684,1
596,595,Undirected,1685,1685,1
597,598,Undirected,1686,1686,1
597,884,Undirected,1687,1687,1
598,597,Undirected,1688,1688,1
598,1072,Undirected,1689,1689,1
598,1073,Undirected,1690,1690,1
599,164,Undirected,1691,1691,1
600,93,Undirected,1692,1692,1
600,601,Undirected,1693,1693,1
600,819,Undirected,1694,1694,1
600,829,Undirected,1695,1695,1
600,830,Undirected,1696,1696,1
601,600,Undirected,1697,1697,1
601,602,Undirected,1698,1698,1
602,601,Undirected,1699,1699,1
602,603,Undirected,1700,1700,1
603,602,Undirected,1701,1701,1
603,604,Undirected,1702,1702,1
603,985,Undirected,1703,1703,1
604,90,Undirected,1704,1704,1
604,603,Undirected,1705,1705,1
604,605,Undirected,1706,1706,1
604,634,Undirected,1707,1707,1
605,604,Undirected,1708,1708,1
605,606,Undirected,1709,1709,1
606,605,Undirected,1710,1710,1
606,607,Undirected,1711,1711,1
607,606,Undirected,1712,1712,1
607,608,Undirected,1713,1713,1
608,607,Undirected,1714,1714,1
608,609,Undirected,1715,1715,1
608,800,Undirected,1716,1716,1
609,608,Undirected,1717,1717,1
609,610,Undirected,1718,1718,1
610,609,Undirected,1719,1719,1
611,361,Undirected,1720,1720,1
612,361,Undirected,1721,1721,1
612,613,Undirected,1722,1722,1
613,612,Undirected,1723,1723,1
613,614,Undirected,1724,1724,1
614,613,Undirected,1725,1725,1
614,615,Undirected,1726,1726,1
614,716,Undirected,1727,1727,1
615,614,Undirected,1728,1728,1
615,616,Undirected,1729,1729,1
616,217,Undirected,1730,1730,1
616,615,Undirected,1731,1731,1
617,618,Undirected,1732,1732,1
618,617,Undirected,1733,1733,1
618,619,Undirected,1734,1734,1
619,618,Undirected,1735,1735,1
619,1139,Undirected,1736,1736,1
620,479,Undirected,1737,1737,1
620,621,Undirected,1738,1738,1
621,537,Undirected,1739,1739,1
621,620,Undirected,1740,1740,1
622,537,Undirected,1741,1741,1
623,370,Undirected,1742,1742,1
623,624,Undirected,1743,1743,1
623,841,Undirected,1744,1744,1
624,623,Undirected,1745,1745,1
624,625,Undirected,1746,1746,1
625,624,Undirected,1747,1747,1
625,626,Undirected,1748,1748,1
626,625,Undirected,1749,1749,1
626,627,Undirected,1750,1750,1
627,19,Undirected,1751,1751,1
627,626,Undirected,1752,1752,1
628,37,Undirected,1753,1753,1
628,39,Undirected,1754,1754,1
628,482,Undirected,1755,1755,1
628,862,Undirected,1756,1756,1
